Date,Price,Zone
1/1/2019 11:00:00 AM,21.517500,LZ_LCRA
1/1/2019 11:00:00 AM,21.517500,LZ_RAYBN
1/1/2019 11:00:00 AM,21.480000,LZ_SOUTH
1/1/2019 11:00:00 AM,21.517500,LZ_WEST
1/1/2019 12:00:00 PM,21.790000,LZ_AEN
1/1/2019 12:00:00 PM,21.790000,LZ_CPS
1/1/2019 12:00:00 PM,21.790000,LZ_HOUSTON
1/1/2019 12:00:00 PM,21.790000,LZ_NORTH
1/1/2019 12:00:00 PM,21.790000,LZ_RAYBN
1/1/2019 12:00:00 PM,21.740000,LZ_SOUTH
1/1/2019 12:00:00 PM,21.790000,LZ_WEST
1/1/2019 12:00:00 PM,21.790000,LZ_LCRA
1/1/2019 1:00:00 PM,21.707500,LZ_CPS
1/1/2019 1:00:00 PM,21.852500,LZ_HOUSTON
1/1/2019 1:00:00 PM,24.467500,LZ_WEST
1/1/2019 1:00:00 PM,21.965000,LZ_NORTH
1/1/2019 1:00:00 PM,21.972500,LZ_RAYBN
1/1/2019 1:00:00 PM,21.770000,LZ_LCRA
1/1/2019 1:00:00 PM,21.642500,LZ_SOUTH
1/1/2019 1:00:00 PM,21.797500,LZ_AEN
1/1/2019 2:00:00 PM,21.565000,LZ_CPS
1/1/2019 2:00:00 PM,21.925000,LZ_AEN
1/1/2019 2:00:00 PM,21.817500,LZ_LCRA
1/1/2019 2:00:00 PM,22.590000,LZ_NORTH
1/1/2019 2:00:00 PM,22.620000,LZ_RAYBN
1/1/2019 2:00:00 PM,21.467500,LZ_SOUTH
1/1/2019 2:00:00 PM,32.552500,LZ_WEST
1/1/2019 2:00:00 PM,22.137500,LZ_HOUSTON
1/1/2019 3:00:00 PM,23.665000,LZ_RAYBN
1/1/2019 3:00:00 PM,20.977500,LZ_SOUTH
1/1/2019 3:00:00 PM,47.465000,LZ_WEST
1/1/2019 3:00:00 PM,21.732500,LZ_LCRA
1/1/2019 3:00:00 PM,22.505000,LZ_HOUSTON
1/1/2019 3:00:00 PM,21.995000,LZ_AEN
1/1/2019 3:00:00 PM,21.137500,LZ_CPS
1/1/2019 3:00:00 PM,23.585000,LZ_NORTH
1/1/2019 4:00:00 PM,22.942500,LZ_AEN
1/1/2019 4:00:00 PM,24.965000,LZ_RAYBN
1/1/2019 4:00:00 PM,23.557500,LZ_HOUSTON
1/1/2019 4:00:00 PM,22.620000,LZ_LCRA
1/1/2019 4:00:00 PM,21.722500,LZ_SOUTH
1/1/2019 4:00:00 PM,54.060000,LZ_WEST
1/1/2019 4:00:00 PM,21.907500,LZ_CPS
1/1/2019 4:00:00 PM,24.865000,LZ_NORTH
1/1/2019 5:00:00 PM,31.965000,LZ_RAYBN
1/1/2019 5:00:00 PM,29.935000,LZ_AEN
1/1/2019 5:00:00 PM,29.607500,LZ_LCRA
1/1/2019 5:00:00 PM,28.705000,LZ_SOUTH
1/1/2019 5:00:00 PM,30.557500,LZ_HOUSTON
1/1/2019 5:00:00 PM,61.230000,LZ_WEST
1/1/2019 5:00:00 PM,31.865000,LZ_NORTH
1/1/2019 5:00:00 PM,28.892500,LZ_CPS
1/1/2019 6:00:00 PM,31.360000,LZ_AEN
1/1/2019 6:00:00 PM,33.357500,LZ_RAYBN
1/1/2019 6:00:00 PM,30.127500,LZ_SOUTH
1/1/2019 6:00:00 PM,31.970000,LZ_HOUSTON
1/1/2019 6:00:00 PM,31.035000,LZ_LCRA
1/1/2019 6:00:00 PM,62.337500,LZ_WEST
1/1/2019 6:00:00 PM,33.257500,LZ_NORTH
1/1/2019 6:00:00 PM,30.335000,LZ_CPS
1/1/2019 7:00:00 PM,32.887500,LZ_RAYBN
1/1/2019 7:00:00 PM,62.580000,LZ_WEST
1/1/2019 7:00:00 PM,29.597500,LZ_SOUTH
1/1/2019 7:00:00 PM,30.527500,LZ_LCRA
1/1/2019 7:00:00 PM,31.480000,LZ_HOUSTON
1/1/2019 7:00:00 PM,32.787500,LZ_NORTH
1/1/2019 7:00:00 PM,29.820000,LZ_CPS
1/1/2019 7:00:00 PM,30.857500,LZ_AEN
1/1/2019 8:00:00 PM,27.267500,LZ_SOUTH
1/1/2019 8:00:00 PM,28.225000,LZ_LCRA
1/1/2019 8:00:00 PM,28.572500,LZ_AEN
1/1/2019 8:00:00 PM,61.277500,LZ_WEST
1/1/2019 8:00:00 PM,30.647500,LZ_RAYBN
1/1/2019 8:00:00 PM,30.547500,LZ_NORTH
1/1/2019 8:00:00 PM,27.502500,LZ_CPS
1/1/2019 8:00:00 PM,29.205000,LZ_HOUSTON
1/1/2019 9:00:00 PM,28.360000,LZ_RAYBN
1/1/2019 9:00:00 PM,59.697500,LZ_WEST
1/1/2019 9:00:00 PM,24.897500,LZ_SOUTH
1/1/2019 9:00:00 PM,25.882500,LZ_LCRA
1/1/2019 9:00:00 PM,26.882500,LZ_HOUSTON
1/1/2019 9:00:00 PM,28.255000,LZ_NORTH
1/1/2019 9:00:00 PM,26.237500,LZ_AEN
1/1/2019 9:00:00 PM,25.142500,LZ_CPS
1/1/2019 10:00:00 PM,25.412500,LZ_HOUSTON
1/1/2019 10:00:00 PM,23.417500,LZ_SOUTH
1/1/2019 10:00:00 PM,58.340000,LZ_WEST
1/1/2019 10:00:00 PM,24.407500,LZ_LCRA
1/1/2019 10:00:00 PM,26.895000,LZ_RAYBN
1/1/2019 10:00:00 PM,24.762500,LZ_AEN
1/1/2019 10:00:00 PM,23.667500,LZ_CPS
1/1/2019 10:00:00 PM,26.785000,LZ_NORTH
